Year,Accounting Controversies,Adj_Close,Adj_High,Adj_Low,Adj_Open,Adj_Volume,Agrochemical 5 % Revenue,Agrochemical Products,Alcohol,Animal Testing,Animal Testing Cosmetics,Animal Testing Reduction,Announced Layoffs To Total Employees,Anti Takeover Devices Above Two,Anti-Competition Controversies Count,Anti-Personal Landmines,Anti-competition Controversies,Armaments,Audit Board Committee,Audit Committee Expertise,Audit Committee Independence,Audit Committee Mgt Independence,Audit Committee NonExecutive Members,Biodiversity Impact Reduction,Board Attendance,Board Background and Skills,Board Functions Policy,"Board Gender Diversity, Percent",Board Individual Reelection,Board Member Affiliations,Board Member Term Duration,Board Size,Board Size More Ten Less Eight,"Board Specific Skills, Percent",Board Structure Policy,"Bribery, Corruption and Fraud Controversies",CEO Compensation Link to TSR,CEO-Chairman Separation,CSR Strategy Score,CSR Sustainability Committee,CSR Sustainability External Audit,CSR Sustainability Reporting,Chairman is ex-CEO,Climate Change Commercial Risks Opportunities,Close,Cluster Bombs,Community Score,Compensation Board Committee,Compensation Committee Independence,Compensation Committee Mgt Independence,Compensation Committee NonExecutive Members,Compensation Improvement Tools,Consumer Complaints Controversies,Contraceptives,Corporate Governance Board Committee,Corporate Responsibility Awards,Crisis Management Systems,Date,Day Care Services,Director Election Majority Requirement,Diseases of the Developing World,Dividend,Dual Class Stock,ESG Controversies Score,ESG Period Last Update Date,Earnings Restatement,Eco-Design Products,Embryonic Stem Cell Research,Emissions Score,Emissions Trading,Employee Engagement Voluntary Work,Employees Health & Safety OHSAS 18001,Employees Health & Safety Team,Env Supply Chain Partnership Termination,Environment Management Team,Environment Management Training,Environment Pillar Score,Environmental Assets Under Mgt,Environmental Controversies,Environmental Expenditures Investments,Environmental Investments Initiatives,Environmental Materials Sourcing,Environmental Partnerships,Environmental Products,Environmental Project Financing,Environmental Restoration Initiatives,Environmental Supply Chain Management,Equal Voting Rights,Equator Principles,Ethical Trading Initiative ETI,Executive Compensation Controversies,Executive Compensation LT Objectives,Executive Compensation Policy,Executive Individual Compensation,"Executive Members Gender Diversity, Percent",External Consultants,Extractive Industries Transparency Initiative,Flexible Working Hours,Fundamental Human Rights ILO UN,GMO Products,GRI Report Guidelines,Gambling,Global Compact Signatory,Governance Pillar Score,Green Buildings,HIV-AIDS Program,Health & Safety Policy,Health & Safety Training,Healthy Food or Products,High,Human Rights Breaches Contractor,Human Rights Contractor,Human Rights Policy,Human Rights Score,Hybrid Vehicles,ISO 14000 or EMS,ISO 9000,Improvement Tools Business Ethics,Independent Board Members,Innovation Score,Insider Dealings Controversies,Instrument,Integrated Strategy in MD&A,Internal Audit Department Reporting,Internal Promotion,Labeled Wood,Land Environmental Impact Reduction,Low,Management Departures,Management Score,Management Training,Minimum Number of Shares to Vote,NOx and SOx Emissions Reduction,Noise Reduction,Nomination Board Committee,Nomination Committee Mgt Independence,Non-Executive Board Members,Nuclear,OECD Guidelines for Multinational Enterprises,Obesity Risk,Open,Organic Products Initiatives,Particulate Matter Emissions Reduction,Period End Date,Policy Board Diversity,Policy Board Experience,Policy Board Independence,Policy Board Size,Policy Bribery and Corruption,Policy Business Ethics,Policy Career Development,Policy Child Labor,Policy Community Involvement,Policy Customer Health & Safety,Policy Data Privacy,Policy Diversity and Opportunity,Policy Emissions,Policy Employee Health & Safety,Policy Energy Efficiency,Policy Environmental Supply Chain,Policy Equal Voting Right,Policy Executive Compensation ESG Performance,Policy Executive Compensation Performance,Policy Executive Retention,Policy Fair Competition,Policy Fair Trade,Policy Forced Labor,Policy Freedom of Association,Policy Human Rights,Policy Responsible Marketing,Policy Shareholder Engagement,Policy Skills Training,Policy Supply Chain Health & Safety,Policy Sustainable Packaging,Policy Water Efficiency,Pornography,Product Access Low Price,Product Environmental Responsible Use,Product Impact Minimization,Product Quality Controversies,Product Recall,Product Responsibility Monitoring,Product Responsibility Score,Product Sales at Discount to Emerging Markets,Profit Warnings,Public Availability Corporate Statutes,Quality Mgt Systems,Renewable Energy Use,Renewable/Clean Energy Products,Resource Reduction Policy,Resource Reduction Targets,Resource Use Score,Retailing Responsibility,Shareholder Rights Policy,Shareholders Approval Stock Compensation Plan,Shareholders Score,Shareholders Vote on Executive Pay,Six Sigma and Quality Mgt Systems,Social Pillar Score,Split,Staff Transportation Impact Reduction,Stakeholder Engagement,Strikes,Succession Plan,Supplier ESG training,Supply Chain Health & Safety Training,Sustainability Compensation Incentives,Sustainable Building Products,TRESG Combined Score,TRESG Score,Take-back and Recycling Initiatives,Tobacco,Toxic Chemicals Reduction,Training and Development Policy,VOC Emissions Reduction,Veto Power or Golden share,Volume,Voting Cap,Voting Cap Percentage,Wages Working Condition Controversies,Waste Reduction Initiatives,Water Technologies,Whistleblower Protection,Workforce Score,e-Waste Reduction
2011,,8.652172619047622,8.918088095238103,8.380541071428567,8.672232738095241,193849.40476190476,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.652172619047622,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.918088095238103,,,,,,,,,,,,,,,,,,8.380541071428567,,,,,,,,,,,,,8.672232738095241,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,193849.40476190476,,,,,,,,
2012,,8.9848648,9.148062000000005,8.7732504,8.971919600000007,132315.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.9848648,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.148062000000005,,,,,,,,,,,,,,,,,,8.7732504,,,,,,,,,,,,,8.971919600000007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,132315.6,,,,,,,,
2013,,6.769242063492061,6.874804365079359,6.642878968253973,6.771349206349205,155811.11111111112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.769242063492061,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.874804365079359,,,,,,,,,,,,,,,,,,6.642878968253973,,,,,,,,,,,,,6.771349206349205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,155811.11111111112,,,,,,,,
2014,,6.792519841269844,6.909773412698409,6.663336507936504,6.780119047619044,190962.1349206349,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.792519841269844,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.909773412698409,,,,,,,,,,,,,,,,,,6.663336507936504,,,,,,,,,,,,,6.780119047619044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,190962.1349206349,,,,,,,,
2015,,8.02126984126984,8.190401587301581,7.843315476190482,8.029126984126982,321413.6746031746,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.02126984126984,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.190401587301581,,,,,,,,,,,,,,,,,,7.843315476190482,,,,,,,,,,,,,8.029126984126982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,321413.6746031746,,,,,,,,
2016,False,8.615496031746032,8.769671825396829,8.45224523809524,8.595019841269844,238902.5158730159,False,False,False,False,False,False,0.0,9.0,False,False,False,False,True,True,100.0,True,100.0,False,False,True,True,11.1111111111111,False,0.444444444444444,1.0,9.0,0.0,44.4444444444444,True,False,False,True,35.8157467532467,False,,False,True,True,8.615496031746032,False,35.7575757575757,True,100.0,True,100.0,True,False,False,True,False,False,2016-12-31,False,True,False,0.0,False,63.9393939393939,2019-08-09T00:00:00,False,False,False,28.7878787878787,False,False,False,False,False,False,False,21.8270944741532,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,20.0,True,False,False,False,False,,False,False,49.9471071960826,False,False,True,False,False,8.769671825396829,False,False,False,22.7272727272727,False,No,False,True,88.8888888888888,23.030303030303,False,WIFI.O,False,True,False,False,False,8.45224523809524,False,48.1534090909091,False,False,False,False,True,True,88.8888888888888,False,False,False,8.595019841269844,False,False,2016-12-31,True,True,True,False,True,True,False,False,False,False,True,True,False,True,False,False,True,False,True,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,27.5757575757575,False,False,True,False,False,False,False,False,13.030303030303,False,True,True,63.9001623376623,True,False,25.8002560819462,1.0,False,False,False,True,False,False,False,False,31.8141707251082,31.8141707251082,False,False,False,False,False,False,238902.5158730159,False,100.0,False,False,False,True,20.9090909090909,False
2017,False,17.10231075697211,17.376731474103572,16.821838247011947,17.096824701195228,337884.33864541835,False,False,False,False,False,False,0.0,9.0,False,False,False,False,True,True,100.0,True,100.0,False,False,True,True,14.2857142857142,False,0.444444444444444,1.0,7.0,1.0,44.4444444444444,True,False,False,True,36.2838332114118,False,,False,True,True,17.10231075697211,False,36.4705882352941,True,100.0,True,100.0,True,False,False,True,False,False,2017-12-31,False,True,False,0.0,False,65.2941176470588,2019-08-09T00:00:00,False,False,False,28.5294117647058,False,False,False,False,False,False,False,21.3927335640138,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,20.0,True,False,False,False,False,,False,False,47.7928214230035,False,False,True,False,False,17.376731474103572,False,False,False,19.7058823529411,False,No,False,True,88.8888888888888,22.3529411764705,False,WIFI.O,False,True,False,False,False,16.821838247011947,False,46.3972201901975,False,False,False,False,True,True,88.8888888888888,False,False,False,17.096824701195228,False,False,2017-12-31,True,True,True,False,True,True,True,False,False,False,True,True,False,True,False,False,True,False,True,True,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,25.8823529411764,False,False,True,False,False,False,False,False,12.6470588235294,False,True,True,58.979517190929,True,False,29.7390223695111,1.0,False,False,False,True,False,False,False,False,32.4076928869572,32.4076928869572,False,False,False,True,False,False,337884.33864541835,False,100.0,False,False,False,True,30.8823529411764,False
2018,,25.897587939698507,26.37974321608042,25.372230150753776,25.873417085427157,470728.10552763817,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.897587939698507,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.37974321608042,,,,,,,,,,,,,,,,,,25.372230150753776,,,,,,,,,,,,,25.873417085427157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,470728.10552763817,,,,,,,,
2016,False,17.230061728395068,17.41694197530864,16.966669753086407,17.188068518518516,86769.70370370371,False,False,False,False,False,False,0.0,2.0,False,False,False,False,True,True,100.0,True,100.0,False,False,True,True,0.0,True,0.375,1.0,7.0,1.0,50.0,True,False,False,False,15.2974504249291,False,,False,False,False,17.230061728395068,False,45.3488372093023,True,100.0,True,75.0,True,False,False,True,False,False,2016-12-31,False,True,False,0.0,False,55.8139534883721,2019-08-09T00:00:00,False,False,False,24.4186046511627,False,False,False,False,False,False,False,33.4473324213406,False,False,False,False,True,False,False,False,False,True,True,False,False,False,True,True,False,0.0,True,False,False,False,False,,False,False,39.2142293224353,False,False,True,False,False,17.41694197530864,True,True,True,90.6976744186046,False,No,True,True,75.0,25.5813953488372,False,NOVT.O,False,True,False,False,False,16.966669753086407,False,23.371104815864,False,False,False,False,True,True,62.5,False,False,False,17.188068518518516,False,False,2016-12-31,False,False,False,True,True,True,False,True,False,False,True,True,False,False,False,True,True,False,True,True,True,False,True,True,True,False,True,False,True,False,False,False,False,False,False,False,False,False,59.3023255813953,False,False,True,True,False,False,True,False,51.1627906976744,False,True,True,97.5920679886685,True,True,40.2227317392728,1.0,False,False,False,True,False,True,False,False,37.6115027340404,37.6115027340404,False,False,False,False,False,False,86769.70370370371,False,100.0,False,False,False,True,15.1162790697674,False
2017,False,35.98266932270918,36.42351274900399,35.42676812749005,35.90976095617531,189529.1673306773,False,False,False,False,False,False,0.0,2.0,False,False,False,False,True,True,100.0,True,100.0,False,False,True,True,0.0,True,0.125,1.0,7.0,1.0,50.0,True,False,False,False,15.2857142857142,False,,False,False,False,35.98266932270918,False,45.1923076923076,True,100.0,True,75.0,True,False,False,True,False,False,2017-12-31,False,True,False,0.0,False,53.8461538461538,2019-08-09T00:00:00,False,False,False,18.2692307692307,False,False,False,False,False,False,False,29.7794117647058,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,True,False,0.0,True,False,False,False,False,,False,False,32.3161592505855,False,False,True,False,False,36.42351274900399,True,True,True,87.5,False,ISO 14000,True,True,87.5,24.0384615384615,False,NOVT.O,False,True,False,False,False,35.42676812749005,False,15.5714285714285,False,False,False,False,True,True,75.0,False,False,False,35.90976095617531,False,False,2017-12-31,False,False,False,True,True,True,False,True,False,False,True,True,False,False,False,True,True,False,True,True,True,False,True,True,True,False,True,False,True,False,False,False,False,False,False,False,False,False,61.5384615384615,False,False,True,True,False,False,True,False,48.0769230769231,False,True,True,88.7142857142857,True,True,45.1110509209101,1.0,False,False,False,True,False,True,False,False,35.9958516483516,35.9958516483516,False,False,False,False,False,False,189529.1673306773,False,100.0,False,False,False,True,25.9615384615384,False
2018,,62.25748743718596,63.177636683417035,61.30717939698495,62.21924623115577,219261.81407035177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.25748743718596,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.177636683417035,,,,,,,,,,,,,,,,,,61.30717939698495,,,,,,,,,,,,,62.21924623115577,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,219261.81407035177,,,,,,,,
2016,False,32.93569444444444,33.27791555555556,32.54504999999999,32.87483333333333,742825.3333333334,False,False,False,False,False,False,0.0,9.0,False,False,False,False,True,True,100.0,True,100.0,False,False,True,True,11.1111111111111,False,5.11111111111111,3.0,9.0,0.0,66.6666666666666,True,False,False,False,35.8157467532467,False,,False,False,False,32.93569444444444,False,43.7931034482758,True,100.0,True,100.0,True,False,False,True,False,False,2016-12-31,False,False,False,0.0,True,60.3448275862069,2019-09-27T00:00:00,False,False,False,17.9310344827586,False,False,False,False,False,False,False,26.4097363083164,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.0,True,False,True,False,False,,False,False,24.4893682137534,False,False,False,False,False,33.27791555555556,False,False,False,30.3448275862068,False,No,False,True,66.6666666666666,41.0344827586206,False,LSXMK.O,False,True,False,False,False,32.54504999999999,False,29.2816558441558,False,False,False,False,True,True,77.7777777777777,False,False,False,32.87483333333333,False,False,2016-12-31,False,True,True,True,True,True,False,False,True,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,44.8275862068965,False,False,True,False,True,False,False,False,21.0344827586206,False,True,True,4.20048701298701,True,False,34.52161243322,1.0,False,False,False,False,False,False,False,False,28.7037400638155,28.7037400638155,False,False,False,False,False,False,742825.3333333334,False,100.0,False,True,False,True,26.551724137931,False
2017,False,40.2077091633466,40.58397649402389,39.792003585657355,40.18450199203186,622355.8645418327,False,False,False,False,False,False,0.0,9.0,False,False,False,False,True,True,100.0,True,100.0,False,False,True,True,11.1111111111111,False,5.11111111111111,3.0,9.0,0.0,66.6666666666666,True,False,False,False,36.2838332114118,False,,False,False,False,40.2077091633466,False,46.1290322580645,True,100.0,True,100.0,True,False,False,True,False,False,2017-12-31,False,False,False,0.0,True,60.3225806451613,2019-09-27T00:00:00,False,False,False,20.3225806451612,False,False,False,False,False,False,False,27.4193548387096,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.0,True,False,True,False,False,,False,False,15.9665175626896,False,False,False,False,False,40.58397649402389,False,False,False,30.0,False,No,False,True,66.6666666666666,40.9677419354838,False,LSXMK.O,False,True,False,False,False,39.792003585657355,False,15.7095830285296,False,False,False,False,True,True,77.7777777777777,False,False,False,40.18450199203186,False,False,2017-12-31,False,True,True,True,True,True,False,False,True,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,45.8064516129032,False,False,True,False,True,False,False,False,21.6129032258064,False,True,True,3.60277980980248,True,False,38.2053611994547,1.0,False,False,False,False,False,False,False,False,27.7552717275881,27.7552717275881,False,False,False,False,False,False,622355.8645418327,False,100.0,False,True,False,True,33.2258064516129,False
2018,,44.00163316582915,44.45956934673367,43.57472713567841,43.98226130653268,683353.1507537689,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.00163316582915,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.45956934673367,,,,,,,,,,,,,,,,,,43.57472713567841,,,,,,,,,,,,,43.98226130653268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,683353.1507537689,,,,,,,,
2010,,28.47379353950666,28.783075399929366,28.139449934842307,28.452710269975675,154616.66666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.886944444444453,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.211575925925928,,,,,,,,,,,,,,,,,,29.53600740740741,,,,,,,,,,,,,29.864814814814817,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,154616.66666666666,,,,,,,,
2011,,37.24657601694926,37.87323833452593,36.6105162068908,37.265592546370826,285705.55555555556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.095119047619036,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.75288253968255,,,,,,,,,,,,,,,,,,38.42749166666668,,,,,,,,,,,,,39.11507936507939,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,285705.55555555556,,,,,,,,
2012,,40.37240334004582,40.841725727142915,39.8160704724948,40.33149291924675,225676.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.37608080000002,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.86869560000002,,,,,,,,,,,,,,,,,,41.792137200000006,,,,,,,,,,,,,42.333140000000014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,225676.4,,,,,,,,
2013,,53.039067236353695,53.5779987046582,52.34251331318848,52.97328856960367,164367.85714285713,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.671389682539704,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.23706825396823,,,,,,,,,,,,,,,,,,54.94026587301588,,,,,,,,,,,,,55.60234642857139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,164367.85714285713,,,,,,,,
2014,,52.16035537668964,52.766264347028375,51.55223360820566,52.18782159661957,170129.92857142858,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54.74906746031744,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.38504761904763,,,,,,,,,,,,,,,,,,54.1107646825397,,,,,,,,,,,,,54.777896825396816,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,170129.92857142858,,,,,,,,
2015,False,42.15393698813372,42.73509346912289,41.59611564124978,42.189883143549345,196666.2619047619,False,False,False,False,False,False,0.0,9.0,False,False,False,False,True,True,100.0,True,100.0,False,False,True,True,0.0,False,0.4,3.0,4.0,4.0,60.0,True,False,False,True,30.9241706161137,False,,False,True,False,44.246031746031726,False,54.7563805104408,True,100.0,True,100.0,True,False,False,True,False,False,2015-12-31,False,True,False,0.0,False,57.5406032482598,2019-07-20T00:00:00,False,False,False,7.54060324825986,False,False,False,False,False,False,False,18.6501978981848,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,16.6666666666666,True,False,False,False,False,,False,False,33.0626990909797,False,False,False,False,False,44.85603095238096,False,False,False,34.4547563805104,False,No,False,True,80.0,27.030162412993,False,FCFS.O,False,True,False,False,False,43.66052579365078,False,16.9727488151658,False,False,False,False,True,True,80.0,False,False,False,44.2837619047619,False,False,2015-12-31,True,True,True,True,True,True,False,False,False,False,True,False,False,False,False,False,True,False,True,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,43.0394431554524,False,False,True,False,False,False,False,False,22.3897911832946,False,True,True,78.1101895734597,True,False,30.7882095356361,1.0,False,False,False,True,False,False,False,False,27.3550048932824,27.3550048932824,False,False,False,False,False,False,196666.2619047619,False,100.0,False,False,False,True,12.4129930394431,False
2016,False,44.16011595825797,44.76451596728574,43.502352495176645,44.17678264598436,228488.32936507938,False,False,False,False,False,False,0.0,8.0,False,False,False,False,True,True,100.0,True,100.0,False,False,True,True,0.0,False,1.28571428571428,3.0,7.0,1.0,71.4285714285714,True,False,True,True,35.8157467532467,False,,False,True,False,46.07499999999998,False,52.539404553415,True,100.0,True,100.0,True,False,False,True,False,False,2016-12-31,False,True,False,0.002242063492063492,False,57.7057793345008,2019-09-27T00:00:00,False,False,False,3.41506129597197,False,False,False,False,False,False,False,20.3281137323581,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,14.2857142857142,True,False,False,False,False,,False,False,42.8441691505216,False,False,False,False,False,46.70588412698413,False,False,False,36.6024518388791,False,No,False,True,71.4285714285714,31.4360770577933,False,FCFS.O,False,True,False,False,False,45.38820833333331,False,30.6209415584415,False,False,False,False,True,True,71.4285714285714,False,False,False,46.09210317460318,False,False,2016-12-31,True,True,True,True,True,True,False,False,False,False,True,False,False,False,False,False,True,False,True,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,42.4693520140105,False,False,True,False,False,False,False,False,27.6707530647986,False,True,True,80.5397727272727,True,False,35.0756024765052,1.0,False,False,False,True,False,False,False,False,32.4308691390702,32.4308691390702,False,False,False,False,False,False,228488.32936507938,False,100.0,False,False,False,True,22.6795096322241,False
2017,False,53.84069388958335,54.26482424131002,53.336716202176426,53.78170464369459,237745.00398406375,False,False,False,False,False,False,0.0,9.0,False,False,False,False,True,True,100.0,True,100.0,False,False,True,True,0.0,False,1.28571428571428,3.0,7.0,1.0,71.4285714285714,True,False,True,False,36.2838332114118,False,,False,False,False,55.356175298804814,False,50.1605136436597,True,100.0,True,100.0,True,False,False,True,False,False,2017-12-31,False,True,False,0.003067729083665339,False,57.7849117174959,2019-09-27T00:00:00,False,False,False,28.4911717495987,False,False,False,False,False,False,False,28.6988952884524,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,16.6666666666666,True,False,False,False,False,,False,False,51.6069651144663,False,False,False,False,False,55.79248047808767,False,False,False,34.6709470304975,False,No,False,True,71.4285714285714,31.2199036918138,False,FCFS.O,False,True,False,False,False,54.837569721115514,False,48.5918068763716,False,False,False,False,True,True,71.4285714285714,False,False,False,55.29541832669322,False,False,2017-12-31,True,True,True,True,True,True,False,False,False,False,True,False,False,False,False,False,True,False,True,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,41.0112359550561,False,False,True,False,False,False,False,False,26.4044943820224,False,True,True,69.6415508412582,True,False,28.3792643501458,1.0,False,False,False,True,False,False,False,False,35.5723876022878,35.5723876022878,False,False,False,False,False,False,237745.00398406375,False,100.0,False,False,False,True,10.1926163723916,False
2018,,80.84872422182839,81.69173801962067,80.03874416438809,80.87901341985987,283991.88442211057,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82.25381909547738,,,,,,,,,,,,,,,,,0.0033165829145728643,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.1113316582915,,,,,,,,,,,,,,,,,,81.42953266331658,,,,,,,,,,,,,82.28432160804022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,283991.88442211057,,,,,,,,
2010,,14.100413669492115,14.245496102911488,13.888862167597681,14.070954949086534,24601.296296296296,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.188796296296296,,,,,,,,,,,,,,,,,0.002962962962962963,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.386611111111115,,,,,,,,,,,,,,,,,,18.900907407407402,,,,,,,,,,,,,19.149074074074072,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,22364.814814814814,,,,,,,,
2011,,15.914491553250716,16.181188740588144,15.65178765919276,15.906208260415035,38022.02380952381,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.23753968253968,,,,,,,,,,,,,,,,,0.0025396825396825397,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.59296071428571,,,,,,,,,,,,,,,,,,20.887421825396828,,,,,,,,,,,,,21.226611507936497,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,34565.47619047619,,,,,,,,
2012,,17.617739393802374,17.861565202578678,17.40635840422614,17.631715785077503,40895.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.889299999999995,,,,,,,,,,,,,,,,,0.00264,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.206342400000015,,,,,,,,,,,,,,,,,,22.614475200000022,,,,,,,,,,,,,22.90742120000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,37178.0,,,,,,,,
